Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v6
strin_x    strain_y    strain_z    v6
-0.052   -0.1   0.04  0.54307604
-0.052   -0.1   0.044  0.53333867
-0.052   -0.1   0.048  0.52386904
-0.052   -0.1   0.052  0.5147662
-0.052   -0.1   0.056  0.50786483
-0.052   -0.1   0.06  0.49915752
-0.052   -0.1   0.064  0.49072078
-0.052   -0.1   0.068  0.48079845
-0.052   -0.1   0.072  0.470847
-0.052   -0.1   0.076  0.45956704
-0.052   -0.1   0.08  0.44918093
-0.052   -0.1   0.084  0.4384485
-0.052   -0.1   0.088  0.42806828
-0.052   -0.1   0.092  0.4179015
-0.052   -0.1   0.096  0.40830725
-0.048   -0.1   -0.1  1.3468459
-0.048   -0.1   -0.096  1.3134673
-0.048   -0.1   -0.092  1.2797862
-0.048   -0.1   -0.088  1.2442772
-0.048   -0.1   -0.084  1.2078127
-0.048   -0.1   -0.08  1.1700984
-0.048   -0.1   -0.076  1.1338112
-0.048   -0.1   -0.072  1.0987775
-0.048   -0.1   -0.068  1.067083
-0.048   -0.1   -0.064  1.0360837
-0.048   -0.1   -0.06  1.0055376
-0.048   -0.1   -0.056  0.97617686
-0.048   -0.1   -0.052  0.943115
-0.048   -0.1   -0.048  0.9098934
